"ENSEMBL","SYMBOL","baseMean","log2FC_raw","lfcSE","stat","pvalue","padj","log2FC_shrunk"
"ENSG00000107736","CDH23",376.508075747063,0.810382502650739,0.265101980992323,3.05687079220358,0.00223660663214565,0.0476205465764274,0.616880268900608
"ENSG00000006831","ADIPOR2",11662.2615326609,0.76735870857205,0.234465695875999,3.27279735189015,0.00106488796197918,0.0318636274796462,0.613383209196596
"ENSG00000064313","TAF2",3038.30803265428,0.708929044222782,0.183612183778138,3.86101308548999,0.000112917855136509,0.00958624426094918,0.612563254567469
"ENSG00000102796","DHRS12",311.8449387764,-0.71323807932353,0.185967880973484,-3.83527561635887,0.000125423565900701,0.0100749432106693,-0.608373552984274
"ENSG00000125652","ALKBH7",2145.72964145572,-0.767437037806212,0.225702533220491,-3.40021455167496,0.000673329974792818,0.0249804276623185,-0.608044388612923
"ENSG00000137727","ARHGAP20",160.116365462211,0.801983285495785,0.264712734267467,3.02963621193025,0.00244848466298715,0.0497034846087443,0.606348228390894
"ENSG00000176597","B3GNT5",210.440628171414,0.792038068856299,0.258462940414065,3.06441638243159,0.00218095132112296,0.0469192129176231,0.60457772900257
"ENSG00000185347","C14orf80",646.852709397159,-0.821610032976888,0.260984401217481,-3.14811930959901,0.00164324608329819,0.0400347023944607,-0.603011129775971
"ENSG00000115257","PCSK4",420.524869204951,-0.842188934215707,0.27237656273687,-3.09200221103203,0.00198811368324668,0.0439125529075188,-0.602157534982261
"ENSG00000143147","GPR161",717.792326235666,0.716883509041225,0.201700463122736,3.55419862672798,0.000379132758869074,0.0190057991717712,0.599305022953098
"ENSG00000109062","SLC9A3R1",26042.4500657289,0.775248530068032,0.249596202089557,3.10601092315446,0.00189629710650171,0.0432036669368314,0.598657311614804
"ENSG00000162148","PPP1R32",131.136198089192,-0.778991346788817,0.238714283892053,-3.26327915568336,0.0011013098097931,0.0324573690501674,-0.597017218484067
"ENSG00000164898","FMC1",25.0907346956031,-0.74881526856032,0.222619263355782,-3.36365890926334,0.000769165409691869,0.027233662287736,-0.592312587781475
"ENSG00000198208","RPS6KL1",439.508590901138,-0.785842891403507,0.244998817194471,-3.20753749100648,0.00133876609630534,0.0361335012085688,-0.592113955861487
"ENSG00000016391","CHDH",2711.71248615273,-0.759867983627615,0.231690437096254,-3.27966917042819,0.0010392887987235,0.0312362084757283,-0.586089735968331
"ENSG00000169946","ZFPM2",428.403560639049,0.769944011523146,0.252974786574324,3.04356027709084,0.00233796598519969,0.0484161672750082,0.58577808545913
"ENSG00000105499","PLA2G4C",568.170252615799,-0.732364350333379,0.213900458166247,-3.42385592163703,0.000617393444956463,0.0239171493356108,-0.585544551502595
"ENSG00000101193","GID8",7137.35838954764,0.647706066533628,0.144365954634439,4.48655687674934,7.23834007212003e-06,0.00140935201860746,0.585216963735313
"ENSG00000106789","CORO2A",3881.62418834368,0.69782751526628,0.196604084755443,3.54940496854027,0.0003861027982593,0.0191056890199416,0.583662192739102
"ENSG00000182327","GLTPD2",36.7104191568199,-0.796345186693326,0.255625188834093,-3.11528449260207,0.00183767576656612,0.0424752077503211,-0.582448501063907
"ENSG00000184470","TXNRD2",1587.05690072987,-0.709804589387522,0.200101503260555,-3.54722267360119,0.00038931538929349,0.0191955500885657,-0.581261370885801
"ENSG00000143443","C1orf56",818.593692297522,-0.695738355797938,0.189719491980615,-3.66719491252395,0.000245225869066382,0.0153056829009969,-0.580614578977979
"ENSG00000172361","CFAP53",211.264207165051,-0.742997572739393,0.226471565961487,-3.28075433922572,0.00103529874228567,0.0311685821354003,-0.577363586335128
"ENSG00000100583","SAMD15",287.830235441527,-0.751450146603123,0.230428573916581,-3.26109793516823,0.0011098170141357,0.0325904134003489,-0.575683975096933
"ENSG00000187609","EXD3",808.493937341274,-0.725411483223548,0.216229327865012,-3.35482466872583,0.000794153012453458,0.0275734011999393,-0.572232198111282
"ENSG00000244165","P2RY11",179.961614133588,-0.690615639799697,0.194326968316132,-3.55388470156237,0.000379585586945075,0.0190057991717712,-0.567867706811208
"ENSG00000219200","RNASEK",46.1805975813586,-0.703853488410481,0.206076619972798,-3.41549414243784,0.000636663987683802,0.0243661432324992,-0.56568949761023
